subject,period,grain,metric_zh,value,unit,verification_status,official_value,official_unit,verification_count,verification_method,official_source_url,verification_note
Oracle Cloud,FY2026 Q4,quarter,云收入,9.9,billions USD,official_match,9.9,billions USD,2,official_quarterly_cloud_revenue_disclosure_check,https://www.oracle.com/news/announcement/q4fy26-earnings-release-2026-06-10/,标准化表与官方值一致，差异 0.000。
Oracle Cloud,FY2022 Q2,quarter,云收入同比增长,22,percent,official_match,22,percent,2,official_quarterly_cloud_revenue_disclosure_check,https://www.oracle.com/news/announcement/q2fy22-earnings-release-2021-12-09/,标准化表与官方值一致，差异 0.000。
Oracle Cloud,FY2022 Q3,quarter,云收入同比增长,24,percent,official_match,24,percent,2,official_quarterly_cloud_revenue_disclosure_check,https://www.oracle.com/news/announcement/q3fy22-earnings-release-2022-03-10/,标准化表与官方值一致，差异 0.000。
Oracle Cloud,FY2022 Q4,quarter,云收入同比增长,19,percent,official_match,19,percent,2,official_quarterly_cloud_revenue_disclosure_check,https://www.oracle.com/news/announcement/q4fy22-earnings-release-2022-06-13/,标准化表与官方值一致，差异 0.000。
Oracle Cloud,FY2023 Q1,quarter,云收入同比增长,45,percent,official_match,45,percent,2,official_quarterly_cloud_revenue_disclosure_check,https://www.oracle.com/news/announcement/q1fy23-earnings-release-2022-09-12/,标准化表与官方值一致，差异 0.000。
Oracle Cloud,FY2023 Q2,quarter,云收入同比增长,43,percent,official_match,43,percent,2,official_quarterly_cloud_revenue_disclosure_check,https://www.oracle.com/news/announcement/q2fy23-earnings-release-2022-12-12/,标准化表与官方值一致，差异 0.000。
Oracle Cloud,FY2023 Q3,quarter,云收入同比增长,45,percent,official_match,45,percent,2,official_quarterly_cloud_revenue_disclosure_check,https://www.oracle.com/news/announcement/q3fy23-earnings-release-2023-03-09/,标准化表与官方值一致，差异 0.000。
Oracle Cloud,FY2023 Q4,quarter,云收入同比增长,54,percent,official_match,54,percent,2,official_quarterly_cloud_revenue_disclosure_check,https://www.oracle.com/news/announcement/q4fy23-earnings-release-2023-06-12/,标准化表与官方值一致，差异 0.000。
Oracle Cloud,FY2024 Q1,quarter,云收入同比增长,30,percent,official_match,30,percent,2,official_quarterly_cloud_revenue_disclosure_check,https://www.oracle.com/news/announcement/q1fy24-earnings-release-2023-09-11/,标准化表与官方值一致，差异 0.000。
Oracle Cloud,FY2024 Q2,quarter,云收入同比增长,25,percent,official_match,25,percent,2,official_quarterly_cloud_revenue_disclosure_check,https://www.oracle.com/news/announcement/q2fy24-earnings-release-2023-12-11/,标准化表与官方值一致，差异 0.000。
Oracle Cloud,FY2024 Q3,quarter,云收入同比增长,25,percent,official_match,25,percent,2,official_quarterly_cloud_revenue_disclosure_check,https://www.oracle.com/news/announcement/q3fy24-earnings-release-2024-03-11/,标准化表与官方值一致，差异 0.000。
Oracle Cloud,FY2024 Q4,quarter,云收入同比增长,20,percent,official_match,20,percent,2,official_quarterly_cloud_revenue_disclosure_check,https://www.oracle.com/news/announcement/q4fy24-earnings-release-2024-06-11/,标准化表与官方值一致，差异 0.000。
Oracle Cloud,FY2025 Q1,quarter,云收入同比增长,21,percent,official_match,21,percent,2,official_quarterly_cloud_revenue_disclosure_check,https://www.oracle.com/news/announcement/q1fy25-earnings-release-2024-09-09/,标准化表与官方值一致，差异 0.000。
Oracle Cloud,FY2025 Q2,quarter,云收入同比增长,24,percent,official_match,24,percent,2,official_quarterly_cloud_revenue_disclosure_check,https://www.oracle.com/news/announcement/q2fy25-earnings-release-2024-12-09/,标准化表与官方值一致，差异 0.000。
Oracle Cloud,FY2025 Q3,quarter,云收入同比增长,23,percent,official_match,23,percent,2,official_quarterly_cloud_revenue_disclosure_check,https://www.oracle.com/news/announcement/q3fy25-earnings-release-2025-03-10/,标准化表与官方值一致，差异 0.000。
Oracle Cloud,FY2025 Q4,quarter,云收入同比增长,27,percent,official_match,27,percent,2,official_quarterly_cloud_revenue_disclosure_check,https://www.oracle.com/news/announcement/q4fy25-earnings-release-2025-06-11/,标准化表与官方值一致，差异 0.000。
Oracle Cloud,FY2026 Q1,quarter,云收入同比增长,28,percent,official_match,28,percent,2,official_quarterly_cloud_revenue_disclosure_check,https://www.oracle.com/news/announcement/q1fy26-earnings-release-2025-09-09/,标准化表与官方值一致，差异 0.000。
Oracle Cloud,FY2026 Q2,quarter,云收入同比增长,34,percent,official_match,34,percent,2,official_quarterly_cloud_revenue_disclosure_check,https://www.oracle.com/news/announcement/q2fy26-earnings-release-2025-12-10/,标准化表与官方值一致，差异 0.000。
Oracle Cloud,FY2026 Q3,quarter,云收入同比增长,44,percent,official_match,44,percent,2,official_quarterly_cloud_revenue_disclosure_check,https://www.oracle.com/news/announcement/q3fy26-earnings-release-2026-03-10/,标准化表与官方值一致，差异 0.000。
Oracle Cloud,FY2026 Q4,quarter,云收入同比增长,47,percent,official_match,47,percent,2,official_quarterly_cloud_revenue_disclosure_check,https://www.oracle.com/news/announcement/q4fy26-earnings-release-2026-06-10/,标准化表与官方值一致，差异 0.000。
Tencent Cloud / Tencent FBS proxy,Q2 2016,quarter,金融科技及企业服务披露状态,,millions CNY,source_gap_confirmed,,,3,official_segment_disclosure_inception_gap_check,https://static.www.tencent.com/storage/uploads/2019/11/09/996a00a688b56c13c220845ed6f63be9.pdf,"Tencent FBS proxy coverage starts in Q1 2019. Q2 2016-Q4 2018 are disclosure-boundary gaps, not missing values to estimate; source-gap rows do not count toward the 40-quarter cloud coverage gate."
Tencent Cloud / Tencent FBS proxy,Q3 2016,quarter,金融科技及企业服务披露状态,,millions CNY,source_gap_confirmed,,,3,official_segment_disclosure_inception_gap_check,https://static.www.tencent.com/storage/uploads/2019/11/09/996a00a688b56c13c220845ed6f63be9.pdf,"Tencent FBS proxy coverage starts in Q1 2019. Q2 2016-Q4 2018 are disclosure-boundary gaps, not missing values to estimate; source-gap rows do not count toward the 40-quarter cloud coverage gate."
Tencent Cloud / Tencent FBS proxy,Q4 2016,quarter,金融科技及企业服务披露状态,,millions CNY,source_gap_confirmed,,,3,official_segment_disclosure_inception_gap_check,https://static.www.tencent.com/storage/uploads/2019/11/09/996a00a688b56c13c220845ed6f63be9.pdf,"Tencent FBS proxy coverage starts in Q1 2019. Q2 2016-Q4 2018 are disclosure-boundary gaps, not missing values to estimate; source-gap rows do not count toward the 40-quarter cloud coverage gate."
Tencent Cloud / Tencent FBS proxy,Q1 2017,quarter,金融科技及企业服务披露状态,,millions CNY,source_gap_confirmed,,,3,official_segment_disclosure_inception_gap_check,https://static.www.tencent.com/storage/uploads/2019/11/09/996a00a688b56c13c220845ed6f63be9.pdf,"Tencent FBS proxy coverage starts in Q1 2019. Q2 2016-Q4 2018 are disclosure-boundary gaps, not missing values to estimate; source-gap rows do not count toward the 40-quarter cloud coverage gate."
Tencent Cloud / Tencent FBS proxy,Q2 2017,quarter,金融科技及企业服务披露状态,,millions CNY,source_gap_confirmed,,,3,official_segment_disclosure_inception_gap_check,https://static.www.tencent.com/storage/uploads/2019/11/09/996a00a688b56c13c220845ed6f63be9.pdf,"Tencent FBS proxy coverage starts in Q1 2019. Q2 2016-Q4 2018 are disclosure-boundary gaps, not missing values to estimate; source-gap rows do not count toward the 40-quarter cloud coverage gate."
Tencent Cloud / Tencent FBS proxy,Q3 2017,quarter,金融科技及企业服务披露状态,,millions CNY,source_gap_confirmed,,,3,official_segment_disclosure_inception_gap_check,https://static.www.tencent.com/storage/uploads/2019/11/09/996a00a688b56c13c220845ed6f63be9.pdf,"Tencent FBS proxy coverage starts in Q1 2019. Q2 2016-Q4 2018 are disclosure-boundary gaps, not missing values to estimate; source-gap rows do not count toward the 40-quarter cloud coverage gate."
Tencent Cloud / Tencent FBS proxy,Q4 2017,quarter,金融科技及企业服务披露状态,,millions CNY,source_gap_confirmed,,,3,official_segment_disclosure_inception_gap_check,https://static.www.tencent.com/storage/uploads/2019/11/09/996a00a688b56c13c220845ed6f63be9.pdf,"Tencent FBS proxy coverage starts in Q1 2019. Q2 2016-Q4 2018 are disclosure-boundary gaps, not missing values to estimate; source-gap rows do not count toward the 40-quarter cloud coverage gate."
Tencent Cloud / Tencent FBS proxy,Q1 2018,quarter,金融科技及企业服务披露状态,,millions CNY,source_gap_confirmed,,,3,official_segment_disclosure_inception_gap_check,https://static.www.tencent.com/storage/uploads/2019/11/09/996a00a688b56c13c220845ed6f63be9.pdf,"Tencent FBS proxy coverage starts in Q1 2019. Q2 2016-Q4 2018 are disclosure-boundary gaps, not missing values to estimate; source-gap rows do not count toward the 40-quarter cloud coverage gate."
Tencent Cloud / Tencent FBS proxy,Q2 2018,quarter,金融科技及企业服务披露状态,,millions CNY,source_gap_confirmed,,,3,official_segment_disclosure_inception_gap_check,https://static.www.tencent.com/storage/uploads/2019/11/09/996a00a688b56c13c220845ed6f63be9.pdf,"Tencent FBS proxy coverage starts in Q1 2019. Q2 2016-Q4 2018 are disclosure-boundary gaps, not missing values to estimate; source-gap rows do not count toward the 40-quarter cloud coverage gate."
Tencent Cloud / Tencent FBS proxy,Q3 2018,quarter,金融科技及企业服务披露状态,,millions CNY,source_gap_confirmed,,,3,official_segment_disclosure_inception_gap_check,https://static.www.tencent.com/storage/uploads/2019/11/09/996a00a688b56c13c220845ed6f63be9.pdf,"Tencent FBS proxy coverage starts in Q1 2019. Q2 2016-Q4 2018 are disclosure-boundary gaps, not missing values to estimate; source-gap rows do not count toward the 40-quarter cloud coverage gate."
Tencent Cloud / Tencent FBS proxy,Q4 2018,quarter,金融科技及企业服务披露状态,,millions CNY,source_gap_confirmed,,,3,official_segment_disclosure_inception_gap_check,https://static.www.tencent.com/storage/uploads/2019/11/09/996a00a688b56c13c220845ed6f63be9.pdf,"Tencent FBS proxy coverage starts in Q1 2019. Q2 2016-Q4 2018 are disclosure-boundary gaps, not missing values to estimate; source-gap rows do not count toward the 40-quarter cloud coverage gate."
Tencent Cloud / Tencent FBS proxy,Q1 2019,quarter,金融科技及企业服务收入,21789,millions CNY,official_match,21789,millions CNY,2,official_proxy_segment_quarterly_revenue_check,https://static.www.tencent.com/storage/uploads/2019/11/09/996a00a688b56c13c220845ed6f63be9.pdf,标准化表与官方值一致，差异 0.000。
Tencent Cloud / Tencent FBS proxy,Q2 2019,quarter,金融科技及企业服务收入,22888,millions CNY,official_match,22888,millions CNY,2,official_proxy_segment_quarterly_revenue_check,https://static.www.tencent.com/storage/uploads/2019/11/09/77248c95e2a3295269c2875c8c908f86.pdf,标准化表与官方值一致，差异 0.000。
Tencent Cloud / Tencent FBS proxy,Q3 2019,quarter,金融科技及企业服务收入,26758,millions CNY,official_match,26758,millions CNY,2,official_proxy_segment_quarterly_revenue_check,https://static.www.tencent.com/uploads/2019/11/13/8b98062831f2f28d9cb4616222a4d3c3.pdf,标准化表与官方值一致，差异 0.000。
Tencent Cloud / Tencent FBS proxy,Q4 2019,quarter,金融科技及企业服务收入,29920,millions CNY,official_match,29920,millions CNY,2,official_proxy_segment_quarterly_revenue_check,https://static.www.tencent.com/uploads/2020/03/18/7fceaf3d1b264debc61342fc1a27dd18.pdf,标准化表与官方值一致，差异 0.000。
Tencent Cloud / Tencent FBS proxy,Q1 2020,quarter,金融科技及企业服务收入,26475,millions CNY,official_match,26475,millions CNY,2,official_proxy_segment_quarterly_revenue_check,https://static.www.tencent.com/uploads/2020/05/18/13009f73ecab16501df9062e43e47e67.pdf,标准化表与官方值一致，差异 0.000。
Tencent Cloud / Tencent FBS proxy,Q2 2020,quarter,金融科技及企业服务收入,29862,millions CNY,official_match,29862,millions CNY,2,official_proxy_segment_quarterly_revenue_check,https://static.www.tencent.com/uploads/2020/08/12/00e999c23314aa085c0b48c533d4d393.pdf,标准化表与官方值一致，差异 0.000。
Tencent Cloud / Tencent FBS proxy,Q3 2020,quarter,金融科技及企业服务收入,33255,millions CNY,official_match,33255,millions CNY,2,official_proxy_segment_quarterly_revenue_check,https://static.www.tencent.com/uploads/2020/11/12/4c2090d5f6f00fd90ddc9bbd9a1415d1.pdf,标准化表与官方值一致，差异 0.000。
Tencent Cloud / Tencent FBS proxy,Q4 2020,quarter,金融科技及企业服务收入,38494,millions CNY,official_match,38494,millions CNY,2,official_proxy_segment_quarterly_revenue_check,https://static.www.tencent.com/uploads/2021/03/24/b83f5784d0579b51cf8515cf560b4256.pdf,标准化表与官方值一致，差异 0.000。
Tencent Cloud / Tencent FBS proxy,Q1 2021,quarter,金融科技及企业服务收入,39028,millions CNY,official_match,39028,millions CNY,2,official_proxy_segment_quarterly_revenue_check,https://static.www.tencent.com/uploads/2021/05/20/269facaab659f690ab4e262b4c0bd01d.pdf,标准化表与官方值一致，差异 0.000。
Tencent Cloud / Tencent FBS proxy,Q2 2021,quarter,金融科技及企业服务收入,41892,millions CNY,official_match,41892,millions CNY,2,official_proxy_segment_quarterly_revenue_check,https://static.www.tencent.com/uploads/2021/08/18/236f212d95d7402bacdbdf904a6b2b65.pdf,标准化表与官方值一致，差异 0.000。
Tencent Cloud / Tencent FBS proxy,Q3 2021,quarter,金融科技及企业服务收入,43317,millions CNY,official_match,43317,millions CNY,2,official_proxy_segment_quarterly_revenue_check,https://static.www.tencent.com/uploads/2021/11/10/57d32da50c1d7abe221d7f9ca9ec3dcb.pdf,标准化表与官方值一致，差异 0.000。
Tencent Cloud / Tencent FBS proxy,Q4 2021,quarter,金融科技及企业服务收入,47958,millions CNY,official_match,47958,millions CNY,2,official_proxy_segment_quarterly_revenue_check,https://static.www.tencent.com/uploads/2022/03/23/b107f5a267bf6a7d00fd8373cd841558.pdf,标准化表与官方值一致，差异 0.000。
Tencent Cloud / Tencent FBS proxy,Q1 2022,quarter,金融科技及企业服务收入,42768,millions CNY,official_match,42768,millions CNY,2,official_proxy_segment_quarterly_revenue_check,https://static.www.tencent.com/uploads/2022/05/18/f403326038a641b20465a17eff3567ce.pdf,标准化表与官方值一致，差异 0.000。
Tencent Cloud / Tencent FBS proxy,Q2 2022,quarter,金融科技及企业服务收入,42208,millions CNY,official_match,42208,millions CNY,2,official_proxy_segment_quarterly_revenue_check,https://static.www.tencent.com/uploads/2022/08/17/a1a39b69021bb7e4bf7f8dd238070079.pdf,标准化表与官方值一致，差异 0.000。
